17:10:35.327 logback [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Request mapping: listAllCategoryInfo belongs to groups: [[ResourceGroup{groupName='fore-controller', position=0, controller=cn.wmyskxz.blog.controller.ForeController}]] 
17:10:35.327 logback [restartedMain] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping - Group for method listMessageByArticleId was fore-controller
17:10:35.327 logback [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Request mapping: listMessageByArticleId belongs to groups: [[ResourceGroup{groupName='fore-controller', position=0, controller=cn.wmyskxz.blog.controller.ForeController}]] 
17:10:35.327 logback [restartedMain] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping - Group for method addArticleComment was fore-controller
17:10:35.328 logback [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Request mapping: addArticleComment belongs to groups: [[ResourceGroup{groupName='fore-controller', position=0, controller=cn.wmyskxz.blog.controller.ForeController}]] 
17:10:35.328 logback [restartedMain] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping - Group for method listAllComment was fore-controller
17:10:35.328 logback [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Request mapping: listAllComment belongs to groups: [[ResourceGroup{groupName='fore-controller', position=0, controller=cn.wmyskxz.blog.controller.ForeController}]] 
17:10:35.328 logback [restartedMain] INFO  s.d.s.w.ClassOrApiAnnotationResourceGrouping - Group for method addMessage was fore-controller
17:10:35.328 logback [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Request mapping: addMessage belongs to groups: [[ResourceGroup{groupName='fore-controller', position=0, controller=cn.wmyskxz.blog.controller.ForeController}]] 
17:10:35.331 logback [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Created resource listing Path: /default/fore-controller Description: fore-controller Position: 0
17:10:35.335 logback [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Created resource listing Path: /default/back-controller Description: back-controller Position: 0
17:10:35.335 logback [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Created resource listing Path: /default/sys-controller Description: sys-controller Position: 0
17:10:35.367 logback [restartedMain] INFO  s.d.schema.ModelContextKeyGenerator - Cache Key Generated: cn.wmyskxz.blog.dto.ArticleDto(false)
17:10:35.367 logback [restartedMain] INFO  s.d.spring.web.caching.CachingAspect - Caching aspect applied for cache models with key cn.wmyskxz.blog.dto.ArticleDto(false)
17:10:35.389 logback [restartedMain] INFO  s.d.s.p.ModelPropertiesKeyGenerator - Cache key generated: cn.wmyskxz.blog.dto.ArticleDto(false)
17:10:35.390 logback [restartedMain] INFO  s.d.spring.web.caching.CachingAspect - Caching aspect applied for cache modelProperties with key cn.wmyskxz.blog.dto.ArticleDto(false)
17:10:35.468 logback [restartedMain] INFO  s.d.schema.ModelContextKeyGenerator - Cache Key Generated: cn.wmyskxz.blog.dto.ArticleDto(false)
17:10:35.470 logback [restartedMain] INFO  s.d.spring.web.caching.CachingAspect - Caching aspect applied for cache modelDependencies with key cn.wmyskxz.blog.dto.ArticleDto(false)
17:10:35.478 logback [restartedMain] INFO  s.d.s.p.ModelPropertiesKeyGenerator - Cache key generated: cn.wmyskxz.blog.dto.ArticleDto(false)
